received_date,receveid_hour,sensor A,sensor B,sensor C
20/08/2020,13:42:37,51,15,2
20/08/2020,13:50:21,51,23,5
20/08/2020,14:01:23,35,24,2
20/08/2020,14:06:24,44,20,5
20/08/2020,14:12:25,54,17,2
20/08/2020,14:20:26,51,22,2
20/08/2020,14:22:27,43,20,5
20/08/2020,14:34:32,46,16,0
20/08/2020,14:38:21,49,24,5
20/08/2020,14:42:37,49,19,0
20/08/2020,14:50:21,51,20,5
20/08/2020,15:01:23,50,16,0
20/08/2020,15:06:24,55,18,2
20/08/2020,15:12:25,52,18,2
20/08/2020,15:20:26,52,18,1
20/08/2020,15:22:27,48,17,0
20/08/2020,15:34:32,35,24,1
20/08/2020,15:38:21,35,22,4
20/08/2020,15:42:37,41,22,4
20/08/2020,15:50:21,48,25,0
20/08/2020,16:01:23,49,22,2
20/08/2020,16:06:24,44,23,5
20/08/2020,16:12:25,52,16,3
20/08/2020,16:20:26,52,18,5
20/08/2020,16:22:27,42,23,2
20/08/2020,16:34:32,53,16,5
20/08/2020,16:38:21,48,25,4
20/08/2020,16:42:37,45,16,3
20/08/2020,16:50:21,45,22,4
20/08/2020,17:01:23,45,18,3
20/08/2020,17:06:24,55,25,3
20/08/2020,17:12:25,38,18,3
20/08/2020,17:20:26,42,25,4
20/08/2020,17:22:27,50,19,4
20/08/2020,17:34:32,36,24,0
20/08/2020,17:38:21,37,22,4
20/08/2020,17:42:37,54,24,2
20/08/2020,17:50:21,41,20,1
20/08/2020,18:01:23,38,20,3
20/08/2020,18:06:24,39,17,4
20/08/2020,18:12:25,38,20,4
20/08/2020,18:20:26,43,18,0
20/08/2020,18:22:27,50,17,3
20/08/2020,18:34:32,35,23,1
20/08/2020,18:38:21,52,16,0
20/08/2020,18:42:37,43,17,5
20/08/2020,18:50:21,55,25,3
20/08/2020,19:01:23,50,16,2
20/08/2020,19:06:24,35,25,2
20/08/2020,19:12:25,40,16,2
20/08/2020,19:20:26,50,22,5
20/08/2020,19:22:27,41,19,0
20/08/2020,19:34:32,36,22,4
20/08/2020,19:38:21,43,25,1
20/08/2020,19:42:37,42,22,0
20/08/2020,19:50:21,50,22,2
20/08/2020,20:01:23,38,18,0
20/08/2020,20:06:24,42,21,4
20/08/2020,20:12:25,46,24,2
20/08/2020,20:20:26,43,17,5
20/08/2020,20:22:27,51,19,2
20/08/2020,20:34:32,48,15,0
20/08/2020,20:38:21,52,18,2
20/08/2020,20:42:37,35,23,1
20/08/2020,20:50:21,50,24,1
20/08/2020,21:01:23,40,21,1
20/08/2020,21:06:24,38,20,3
20/08/2020,21:12:25,48,17,3
20/08/2020,21:20:26,44,23,5
20/08/2020,21:22:27,53,25,0
20/08/2020,21:34:32,48,25,2
20/08/2020,21:38:21,46,21,2
20/08/2020,21:42:37,35,25,1
20/08/2020,21:50:21,38,15,3
20/08/2020,22:01:23,37,15,2
20/08/2020,22:06:24,45,16,0
20/08/2020,22:12:25,43,23,0
20/08/2020,22:20:26,40,16,4
20/08/2020,22:22:27,43,25,3
20/08/2020,22:34:32,51,22,4
20/08/2020,22:38:21,38,15,1
20/08/2020,22:42:37,52,17,3
20/08/2020,22:50:21,45,15,1
20/08/2020,23:01:23,51,16,5
20/08/2020,23:06:24,36,21,5
20/08/2020,23:12:25,48,15,4
20/08/2020,23:20:26,49,15,4
20/08/2020,23:22:27,36,21,0
20/08/2020,23:34:32,50,17,5
20/08/2020,23:38:21,53,19,4
20/08/2020,23:42:37,37,20,5
20/08/2020,23:50:21,39,21,2
21/08/2020,00:01:23,51,18,0
21/08/2020,00:06:24,47,16,3
21/08/2020,00:12:25,41,24,5
21/08/2020,00:20:26,45,19,3
21/08/2020,00:22:27,41,21,3
21/08/2020,00:34:32,44,19,5
21/08/2020,00:38:21,37,15,5
21/08/2020,00:42:37,48,17,0
21/08/2020,00:50:21,38,21,5
21/08/2020,00:55:24,48,18,2
21/08/2020,01:01:23,55,16,3
21/08/2020,01:06:24,42,16,1
21/08/2020,01:12:25,51,25,2
21/08/2020,01:20:26,54,19,5
21/08/2020,01:22:27,43,18,2
21/08/2020,01:34:32,53,24,0
21/08/2020,01:38:21,54,21,3
21/08/2020,01:42:37,50,21,0
21/08/2020,01:50:21,51,15,0
21/08/2020,02:01:23,48,17,4
21/08/2020,02:06:24,51,16,3
21/08/2020,02:12:25,51,23,0
21/08/2020,02:20:26,54,15,5
21/08/2020,02:22:27,46,22,0
21/08/2020,02:34:32,51,23,5
21/08/2020,02:38:21,46,18,4
21/08/2020,02:42:37,42,19,5
21/08/2020,02:50:21,51,21,1
21/08/2020,03:01:23,45,15,2
21/08/2020,03:06:24,40,20,0
21/08/2020,03:12:25,40,19,1
21/08/2020,03:20:26,44,15,0
21/08/2020,03:22:27,38,18,5
21/08/2020,03:34:32,55,19,5
21/08/2020,03:38:21,43,15,4
21/08/2020,03:42:37,50,23,5
21/08/2020,03:50:21,49,16,3
21/08/2020,04:01:23,54,22,4
21/08/2020,04:06:24,50,24,0
21/08/2020,04:12:25,43,24,5
21/08/2020,04:20:26,37,16,2
21/08/2020,04:22:27,40,15,5
21/08/2020,04:34:32,46,17,1
21/08/2020,04:38:21,42,19,3
21/08/2020,04:42:37,55,19,4
21/08/2020,04:50:21,42,21,2
21/08/2020,05:01:23,44,20,1
21/08/2020,05:06:24,47,16,0
21/08/2020,05:12:25,40,21,4
21/08/2020,05:20:26,52,15,2
21/08/2020,05:22:27,47,24,0
21/08/2020,05:34:32,44,21,5
21/08/2020,05:38:21,52,16,5
21/08/2020,05:42:37,54,17,1
21/08/2020,05:50:21,55,20,2
21/08/2020,06:01:23,42,19,4
21/08/2020,06:06:24,55,16,5
21/08/2020,06:12:25,36,17,1
21/08/2020,06:20:26,50,19,0
21/08/2020,06:22:27,50,23,5
21/08/2020,06:34:32,48,17,4
21/08/2020,06:38:21,42,19,1
21/08/2020,06:42:37,48,20,2
21/08/2020,06:50:21,41,25,1
21/08/2020,07:01:23,54,18,2
21/08/2020,07:06:24,40,20,5
21/08/2020,07:12:25,35,18,3
21/08/2020,07:20:26,53,23,3
21/08/2020,07:22:27,43,22,2
21/08/2020,07:34:32,45,23,1
21/08/2020,07:38:21,46,15,0
21/08/2020,07:42:37,39,17,2
21/08/2020,07:50:21,52,17,2
21/08/2020,07:01:23,38,17,1
21/08/2020,07:06:24,43,20,2
21/08/2020,07:12:25,43,24,4
21/08/2020,07:20:26,55,20,1
21/08/2020,07:22:27,50,24,4
21/08/2020,07:34:32,48,15,0
21/08/2020,07:38:21,36,20,4
21/08/2020,07:42:37,47,19,0
21/08/2020,07:50:21,48,15,3
21/08/2020,08:01:23,53,16,4
21/08/2020,08:06:24,54,18,0
21/08/2020,08:12:25,46,15,3
21/08/2020,09:20:26,55,16,1
21/08/2020,09:22:27,35,17,5
21/08/2020,09:34:32,49,23,1
21/08/2020,09:38:21,39,23,5
21/08/2020,09:42:37,38,16,1
21/08/2020,09:50:21,37,21,0
21/08/2020,10:01:23,37,25,5
21/08/2020,10:06:24,52,17,2
21/08/2020,10:12:25,54,19,1
21/08/2020,10:20:26,40,17,5
21/08/2020,10:22:27,35,19,5
21/08/2020,10:34:32,36,17,2
21/08/2020,10:38:21,43,25,0
21/08/2020,10:42:37,52,17,2
21/08/2020,10:50:21,43,22,0
21/08/2020,11:01:23,38,15,3
21/08/2020,11:06:24,45,22,5
21/08/2020,11:12:25,53,19,0
21/08/2020,11:20:26,49,24,1
21/08/2020,11:22:27,47,19,5
21/08/2020,11:34:32,55,25,4
21/08/2020,11:38:21,44,20,3
21/08/2020,11:42:37,53,22,4
21/08/2020,11:50:21,41,25,4
21/08/2020,12:01:23,52,15,5
21/08/2020,12:06:24,52,16,4
21/08/2020,12:12:25,50,21,0
21/08/2020,12:20:26,44,22,2
21/08/2020,12:22:27,55,23,2
21/08/2020,12:34:32,37,15,2
21/08/2020,12:38:21,51,17,3
21/08/2020,12:42:37,38,19,0
21/08/2020,12:50:21,46,25,2
21/08/2020,13:01:23,39,20,3
21/08/2020,13:06:24,52,15,0
21/08/2020,13:12:25,46,25,5
21/08/2020,13:20:26,43,23,0
21/08/2020,13:22:27,39,20,0
21/08/2020,13:34:32,54,22,5
21/08/2020,13:38:21,53,20,5
21/08/2020,13:42:37,39,23,4
21/08/2020,13:50:21,35,15,2
21/08/2020,14:01:23,45,17,3
21/08/2020,14:06:24,47,19,2
21/08/2020,14:12:25,40,17,0
21/08/2020,14:20:26,41,19,2
21/08/2020,14:22:27,45,24,4
21/08/2020,14:34:32,50,15,0
21/08/2020,14:38:21,48,22,3
21/08/2020,14:42:37,41,17,2
21/08/2020,14:50:21,41,24,4
21/08/2020,15:01:23,40,20,5
21/08/2020,15:06:24,42,15,3
21/08/2020,15:12:25,38,18,2
21/08/2020,15:20:26,41,22,0
21/08/2020,15:22:27,52,23,4
21/08/2020,15:34:32,43,18,1
21/08/2020,15:38:21,37,16,3
21/08/2020,15:42:37,42,15,2
21/08/2020,15:50:21,51,21,0
21/08/2020,16:01:23,37,21,2
21/08/2020,16:06:24,48,17,2
21/08/2020,16:12:25,47,16,3
21/08/2020,16:20:26,48,22,3
21/08/2020,16:22:27,42,25,4
21/08/2020,16:34:32,52,18,1
21/08/2020,16:38:21,38,22,5
21/08/2020,16:42:37,54,15,4
21/08/2020,16:50:21,51,23,0
21/08/2020,17:01:23,53,23,5
21/08/2020,17:06:24,49,21,1
21/08/2020,17:12:25,54,17,4
21/08/2020,17:20:26,51,18,3
21/08/2020,17:22:27,53,21,0
21/08/2020,17:34:32,35,16,3
21/08/2020,17:38:21,53,18,5
21/08/2020,17:42:37,51,16,5
21/08/2020,17:50:21,54,17,3
21/08/2020,18:01:23,38,22,1
21/08/2020,18:06:24,39,23,0
21/08/2020,18:12:25,49,22,2
21/08/2020,18:20:26,36,23,2
21/08/2020,18:22:27,41,24,5
21/08/2020,18:34:32,51,20,0
21/08/2020,18:38:21,35,24,1
21/08/2020,18:42:37,43,18,4
21/08/2020,18:50:21,42,17,5
21/08/2020,19:01:23,44,19,1
21/08/2020,19:06:24,46,25,0
21/08/2020,19:12:25,53,19,5
21/08/2020,19:20:26,41,23,0
21/08/2020,19:22:27,42,19,4
21/08/2020,19:34:32,55,20,2
21/08/2020,19:38:21,48,19,3
21/08/2020,19:42:37,45,25,0
21/08/2020,19:50:21,36,16,3
21/08/2020,20:01:23,39,23,1
21/08/2020,20:06:24,38,25,0
21/08/2020,20:12:25,49,18,5
21/08/2020,20:20:26,44,25,2
21/08/2020,20:22:27,37,18,4
21/08/2020,20:34:32,40,24,2
21/08/2020,20:38:21,48,23,5
21/08/2020,20:42:37,42,24,2
21/08/2020,20:50:21,51,24,3
21/08/2020,21:01:23,37,15,3
21/08/2020,21:06:24,42,15,2
21/08/2020,21:12:25,41,20,5
21/08/2020,21:20:26,38,18,1
21/08/2020,21:22:27,55,20,4
21/08/2020,21:34:32,39,24,2
21/08/2020,21:38:21,36,18,2
21/08/2020,21:42:37,39,17,0
21/08/2020,21:50:21,36,15,1
21/08/2020,22:01:23,54,20,2
21/08/2020,22:06:24,50,20,0
21/08/2020,22:12:25,37,24,2
21/08/2020,22:20:26,46,18,1
21/08/2020,22:22:27,51,22,4
21/08/2020,22:34:32,35,22,3
21/08/2020,22:38:21,49,19,2
21/08/2020,22:42:37,42,22,0
21/08/2020,22:50:21,42,19,3
21/08/2020,23:01:23,43,16,1
21/08/2020,23:06:24,43,25,2
21/08/2020,23:12:25,39,21,5
21/08/2020,23:20:26,48,23,4
21/08/2020,23:22:27,35,24,2
21/08/2020,23:34:32,44,22,1
21/08/2020,23:38:21,40,21,0
21/08/2020,23:42:37,47,19,1
21/08/2020,23:50:21,47,22,2
22/08/2020,00:01:23,35,25,5
22/08/2020,00:06:24,53,21,3
22/08/2020,00:12:25,53,17,1
22/08/2020,00:20:26,52,24,5
22/08/2020,00:22:27,44,16,0
22/08/2020,00:34:32,51,16,0
22/08/2020,00:38:21,38,23,5
22/08/2020,00:42:37,52,21,4
22/08/2020,00:50:21,40,20,5
22/08/2020,00:55:24,38,17,5
22/08/2020,01:01:23,44,17,1
22/08/2020,01:06:24,52,15,1
22/08/2020,01:12:25,46,16,1
22/08/2020,01:20:26,55,17,5
22/08/2020,01:22:27,48,18,0
22/08/2020,01:34:32,38,21,1
22/08/2020,01:38:21,43,21,5
22/08/2020,01:42:37,53,18,3
22/08/2020,01:50:21,38,18,5
22/08/2020,02:01:23,45,24,2
22/08/2020,02:06:24,45,16,3
22/08/2020,02:12:25,39,17,4
22/08/2020,02:20:26,47,16,5
22/08/2020,02:22:27,49,23,0
22/08/2020,02:34:32,48,21,1
22/08/2020,02:38:21,38,22,4
22/08/2020,02:42:37,48,23,1
22/08/2020,02:50:21,41,17,3
22/08/2020,03:01:23,42,21,0
22/08/2020,03:06:24,42,18,0
22/08/2020,03:12:25,47,18,0
22/08/2020,03:20:26,43,17,5
22/08/2020,03:22:27,36,20,0
22/08/2020,03:34:32,38,17,1
22/08/2020,03:38:21,54,16,2
22/08/2020,03:42:37,42,20,2
22/08/2020,03:50:21,44,20,5
22/08/2020,04:01:23,49,22,1
22/08/2020,04:06:24,41,23,5
22/08/2020,04:12:25,39,24,3
22/08/2020,04:20:26,41,18,2
22/08/2020,04:22:27,47,15,0
22/08/2020,04:34:32,47,19,3
22/08/2020,04:38:21,37,15,1
22/08/2020,04:42:37,55,16,4
22/08/2020,04:50:21,42,16,4
22/08/2020,05:01:23,54,18,0
22/08/2020,05:06:24,50,24,3
22/08/2020,05:12:25,42,24,1
22/08/2020,05:20:26,38,21,2
22/08/2020,05:22:27,41,22,3
22/08/2020,05:34:32,39,19,4
22/08/2020,05:38:21,40,22,4
22/08/2020,05:42:37,45,22,5
22/08/2020,05:50:21,45,21,2
22/08/2020,06:01:23,45,16,5
22/08/2020,06:06:24,43,25,1
22/08/2020,06:12:25,39,25,5
22/08/2020,06:20:26,39,20,4
22/08/2020,06:22:27,52,18,2
22/08/2020,06:34:32,43,15,2
22/08/2020,06:38:21,38,19,0
22/08/2020,06:42:37,53,24,4
22/08/2020,06:50:21,47,21,3
22/08/2020,07:01:23,38,20,3
22/08/2020,07:06:24,39,20,2
22/08/2020,07:12:25,48,24,0
22/08/2020,07:20:26,36,25,0
22/08/2020,07:22:27,41,19,2
22/08/2020,07:34:32,37,21,5
22/08/2020,07:38:21,36,21,2
22/08/2020,07:42:37,39,23,1
22/08/2020,07:50:21,53,22,1
22/08/2020,07:01:23,43,25,0
22/08/2020,07:06:24,53,21,4
22/08/2020,07:12:25,40,23,0
22/08/2020,07:20:26,40,25,0
22/08/2020,07:22:27,46,18,0
22/08/2020,07:34:32,55,20,1
22/08/2020,07:38:21,36,22,2
22/08/2020,07:42:37,37,25,0
22/08/2020,07:50:21,47,24,1
22/08/2020,08:01:23,38,15,1
22/08/2020,08:06:24,49,22,2
22/08/2020,08:12:25,43,21,0
22/08/2020,09:20:26,50,24,5
22/08/2020,09:22:27,50,17,3
22/08/2020,09:34:32,40,18,3
22/08/2020,09:38:21,50,21,1
22/08/2020,09:42:37,41,24,0
22/08/2020,09:50:21,37,20,4
22/08/2020,10:01:23,55,23,0
22/08/2020,10:06:24,53,18,2
22/08/2020,10:12:25,49,22,5
22/08/2020,10:20:26,51,15,4
22/08/2020,10:22:27,39,18,4
22/08/2020,10:34:32,37,23,2
22/08/2020,10:38:21,53,22,3
22/08/2020,10:42:37,35,15,0
22/08/2020,10:50:21,52,23,3
22/08/2020,11:01:23,35,17,4
22/08/2020,11:06:24,42,23,0
22/08/2020,11:12:25,51,22,5
22/08/2020,11:20:26,38,15,1
22/08/2020,11:22:27,37,22,5
22/08/2020,11:34:32,54,17,2
22/08/2020,11:38:21,40,21,1
22/08/2020,11:42:37,36,24,4
22/08/2020,11:50:21,44,20,4
22/08/2020,12:01:23,38,23,1
22/08/2020,12:06:24,35,16,0
22/08/2020,12:12:25,41,15,3
22/08/2020,12:20:26,49,25,5
22/08/2020,12:22:27,54,17,5
22/08/2020,12:34:32,39,17,3
22/08/2020,12:38:21,42,21,2
22/08/2020,12:42:37,40,19,2
22/08/2020,12:50:21,42,23,3
22/08/2020,13:01:23,41,21,5
22/08/2020,13:06:24,54,24,1
22/08/2020,13:12:25,43,16,2
22/08/2020,13:20:26,47,24,4
22/08/2020,13:22:27,45,23,1
22/08/2020,13:34:32,51,24,1
22/08/2020,13:38:21,50,18,5
22/08/2020,13:42:37,37,16,4
22/08/2020,13:50:21,42,19,2
22/08/2020,14:01:23,37,23,4
22/08/2020,14:06:24,51,16,2
22/08/2020,14:12:25,50,19,3
22/08/2020,14:20:26,48,16,5
22/08/2020,14:22:27,38,17,3
22/08/2020,14:34:32,36,19,3
22/08/2020,14:38:21,38,17,4
22/08/2020,14:42:37,44,21,5
22/08/2020,14:50:21,50,20,3
22/08/2020,15:01:23,37,18,1
22/08/2020,15:06:24,53,25,5
22/08/2020,15:12:25,49,22,0
22/08/2020,15:20:26,38,22,1
22/08/2020,15:22:27,50,18,2
22/08/2020,15:34:32,46,20,0
22/08/2020,15:38:21,45,19,5
22/08/2020,15:42:37,36,17,5
22/08/2020,15:50:21,43,25,0
22/08/2020,16:01:23,48,22,5
22/08/2020,16:06:24,48,25,3
22/08/2020,16:12:25,51,21,3
22/08/2020,16:20:26,38,25,5
22/08/2020,16:22:27,40,18,3
22/08/2020,16:34:32,36,20,1
22/08/2020,16:38:21,38,17,5
22/08/2020,16:42:37,47,24,2
22/08/2020,16:50:21,54,24,3
22/08/2020,17:01:23,41,19,1
22/08/2020,17:06:24,52,23,0
22/08/2020,17:12:25,50,16,3
22/08/2020,17:20:26,38,15,0
22/08/2020,17:22:27,49,25,0
22/08/2020,17:34:32,41,17,1
22/08/2020,17:38:21,50,23,0
22/08/2020,17:42:37,55,22,1
22/08/2020,17:50:21,40,19,3
22/08/2020,18:01:23,51,22,2
22/08/2020,18:06:24,45,21,2
22/08/2020,18:12:25,45,24,1
22/08/2020,18:20:26,39,17,2
22/08/2020,18:22:27,36,15,5
22/08/2020,18:34:32,51,19,0
22/08/2020,18:38:21,36,20,4
22/08/2020,18:42:37,50,22,5
22/08/2020,18:50:21,52,18,1
22/08/2020,19:01:23,50,22,2
22/08/2020,19:06:24,52,15,2
22/08/2020,19:12:25,52,20,1
22/08/2020,19:20:26,43,15,3
22/08/2020,19:22:27,53,22,5
22/08/2020,19:34:32,51,23,4
22/08/2020,19:38:21,55,16,5
22/08/2020,19:42:37,36,17,2
22/08/2020,19:50:21,51,21,0
22/08/2020,20:01:23,54,20,2
22/08/2020,20:06:24,42,21,5
22/08/2020,20:12:25,41,24,4
22/08/2020,20:20:26,47,21,2
22/08/2020,20:22:27,45,22,1
22/08/2020,20:34:32,35,15,4
22/08/2020,20:38:21,40,19,5
22/08/2020,20:42:37,51,23,5
22/08/2020,20:50:21,41,15,0
22/08/2020,21:01:23,50,15,2
22/08/2020,21:06:24,48,25,3
22/08/2020,21:12:25,40,16,5
22/08/2020,21:20:26,51,17,2
22/08/2020,21:22:27,42,19,0
22/08/2020,21:34:32,52,18,2
22/08/2020,21:38:21,42,23,5
22/08/2020,21:42:37,44,25,3
22/08/2020,21:50:21,38,23,0
22/08/2020,22:01:23,54,22,4
22/08/2020,22:06:24,46,18,5
22/08/2020,22:12:25,54,19,5
22/08/2020,22:20:26,44,19,5
22/08/2020,22:22:27,39,24,5
22/08/2020,22:34:32,35,25,2
22/08/2020,22:38:21,49,20,1
22/08/2020,22:42:37,41,20,4
22/08/2020,22:50:21,43,23,2
22/08/2020,23:01:23,51,25,4
22/08/2020,23:06:24,53,16,4
22/08/2020,23:12:25,40,16,4
22/08/2020,23:20:26,43,24,5
22/08/2020,23:22:27,47,15,4
22/08/2020,23:34:32,42,25,1
22/08/2020,23:38:21,55,21,1
22/08/2020,23:42:37,35,20,3
22/08/2020,23:50:21,53,22,3
23/08/2020,00:01:23,55,24,2
23/08/2020,00:06:24,47,16,4
23/08/2020,00:12:25,49,20,5
23/08/2020,00:20:26,46,20,5
23/08/2020,00:22:27,50,25,4
23/08/2020,00:34:32,43,25,5
23/08/2020,00:38:21,35,19,1
23/08/2020,00:42:37,44,15,0
23/08/2020,00:50:21,46,20,1
23/08/2020,00:55:24,43,23,5
23/08/2020,01:01:23,51,21,1
23/08/2020,01:06:24,45,20,0
23/08/2020,01:12:25,51,19,4
23/08/2020,01:20:26,41,18,5
23/08/2020,01:22:27,43,23,0
23/08/2020,01:34:32,52,21,0
23/08/2020,01:38:21,37,16,3
23/08/2020,01:42:37,46,16,3
23/08/2020,01:50:21,44,19,2
23/08/2020,02:01:23,52,21,3
23/08/2020,02:06:24,35,15,3
23/08/2020,02:12:25,36,16,3
23/08/2020,02:20:26,42,23,3
23/08/2020,02:22:27,44,18,2
23/08/2020,02:34:32,50,16,0
23/08/2020,02:38:21,55,22,0
23/08/2020,02:42:37,35,24,1
23/08/2020,02:50:21,48,21,0
23/08/2020,03:01:23,46,18,1
23/08/2020,03:06:24,43,16,4
23/08/2020,03:12:25,50,24,1
23/08/2020,03:20:26,48,25,5
23/08/2020,03:22:27,39,17,5
23/08/2020,03:34:32,48,18,3
23/08/2020,03:38:21,54,24,2
23/08/2020,03:42:37,42,24,2
23/08/2020,03:50:21,40,23,1
23/08/2020,04:01:23,45,16,5
23/08/2020,04:06:24,40,16,2
23/08/2020,04:12:25,45,24,3
23/08/2020,04:20:26,36,18,0
23/08/2020,04:22:27,35,21,3
23/08/2020,04:34:32,42,25,3
23/08/2020,04:38:21,42,20,0
23/08/2020,04:42:37,40,24,0
23/08/2020,04:50:21,38,23,2
23/08/2020,05:01:23,45,15,5
23/08/2020,05:06:24,43,21,2
23/08/2020,05:12:25,35,22,2
23/08/2020,05:20:26,47,24,5
23/08/2020,05:22:27,42,18,3
23/08/2020,05:34:32,37,15,1
23/08/2020,05:38:21,38,17,2
23/08/2020,05:42:37,49,19,0
23/08/2020,05:50:21,37,18,0
23/08/2020,06:01:23,36,23,4
23/08/2020,06:06:24,38,21,5
23/08/2020,06:12:25,46,21,4
23/08/2020,06:20:26,40,20,0
23/08/2020,06:22:27,51,25,1
23/08/2020,06:34:32,38,17,5
23/08/2020,06:38:21,38,19,2
23/08/2020,06:42:37,47,16,2
23/08/2020,06:50:21,35,22,0
23/08/2020,07:01:23,41,17,4
23/08/2020,07:06:24,36,20,3
23/08/2020,07:12:25,47,18,4
23/08/2020,07:20:26,39,15,0
23/08/2020,07:22:27,42,17,1
23/08/2020,07:34:32,47,18,1
23/08/2020,07:38:21,55,16,3
23/08/2020,07:42:37,47,16,1
23/08/2020,07:50:21,35,23,5
23/08/2020,07:01:23,46,25,1
23/08/2020,07:06:24,55,22,4
23/08/2020,07:12:25,38,21,1
23/08/2020,07:20:26,43,19,5
23/08/2020,07:22:27,55,23,5
23/08/2020,07:34:32,43,18,1
23/08/2020,07:38:21,53,22,0
23/08/2020,07:42:37,38,25,4
23/08/2020,07:50:21,46,15,0
23/08/2020,08:01:23,40,15,3
23/08/2020,08:06:24,47,21,1
23/08/2020,08:12:25,41,17,3
23/08/2020,09:20:26,48,18,1
23/08/2020,09:22:27,53,16,5
23/08/2020,09:34:32,45,17,3
23/08/2020,09:38:21,44,25,2
23/08/2020,09:42:37,54,17,2
23/08/2020,09:50:21,37,24,1
23/08/2020,10:01:23,51,15,0
23/08/2020,10:06:24,45,21,5
23/08/2020,10:12:25,46,23,1
23/08/2020,10:20:26,52,18,1
23/08/2020,10:22:27,41,16,3
23/08/2020,10:34:32,50,25,2
23/08/2020,10:38:21,48,19,5
23/08/2020,10:42:37,54,21,5
23/08/2020,10:50:21,39,21,0
23/08/2020,11:01:23,53,25,2
23/08/2020,11:06:24,47,18,3
23/08/2020,11:12:25,55,20,4
23/08/2020,11:20:26,45,21,1
23/08/2020,11:22:27,49,19,5
23/08/2020,11:34:32,53,24,4
23/08/2020,11:38:21,55,15,3
23/08/2020,11:42:37,43,22,5
23/08/2020,11:50:21,49,16,0
23/08/2020,12:01:23,51,25,2
23/08/2020,12:06:24,47,21,2
23/08/2020,12:12:25,37,25,1
23/08/2020,12:20:26,41,23,4
23/08/2020,12:22:27,35,20,1
23/08/2020,12:34:32,36,23,5
23/08/2020,12:38:21,44,23,4
23/08/2020,12:42:37,52,16,5
23/08/2020,12:50:21,38,15,4
23/08/2020,13:01:23,48,18,4
23/08/2020,13:06:24,47,15,1
23/08/2020,13:12:25,36,24,2
23/08/2020,13:20:26,47,23,2
23/08/2020,13:22:27,48,15,0
23/08/2020,13:34:32,35,21,2
23/08/2020,13:38:21,44,15,2
23/08/2020,13:42:37,46,20,1
23/08/2020,13:50:21,52,15,4
23/08/2020,14:01:23,51,18,1
23/08/2020,14:06:24,49,16,3
23/08/2020,14:12:25,35,20,5
23/08/2020,14:20:26,41,15,5
23/08/2020,14:22:27,42,22,5
23/08/2020,14:34:32,47,20,2
23/08/2020,14:38:21,49,20,5
23/08/2020,14:42:37,43,19,2
23/08/2020,14:50:21,54,25,4
23/08/2020,15:01:23,54,15,0
23/08/2020,15:06:24,42,18,2
23/08/2020,15:12:25,49,21,3
23/08/2020,15:20:26,44,19,5
23/08/2020,15:22:27,48,18,4
23/08/2020,15:34:32,43,23,0
23/08/2020,15:38:21,45,23,2
23/08/2020,15:42:37,55,18,0
23/08/2020,15:50:21,36,22,3
23/08/2020,16:01:23,51,21,1
23/08/2020,16:06:24,45,22,1
23/08/2020,16:12:25,54,18,1
23/08/2020,16:20:26,42,24,3
23/08/2020,16:22:27,46,25,5
23/08/2020,16:34:32,51,25,2
23/08/2020,16:38:21,35,18,5
23/08/2020,16:42:37,39,18,2
23/08/2020,16:50:21,49,15,2
23/08/2020,17:01:23,35,15,5
23/08/2020,17:06:24,36,24,1
23/08/2020,17:12:25,35,15,1
23/08/2020,17:20:26,37,16,0
23/08/2020,17:22:27,39,24,4
23/08/2020,17:34:32,38,25,1
23/08/2020,17:38:21,54,22,0
23/08/2020,17:42:37,53,19,5
23/08/2020,17:50:21,40,20,4
23/08/2020,18:01:23,54,24,5
23/08/2020,18:06:24,39,21,1
23/08/2020,18:12:25,51,16,2
23/08/2020,18:20:26,35,22,5
23/08/2020,18:22:27,51,19,0
23/08/2020,18:34:32,48,24,2
23/08/2020,18:38:21,40,21,1
23/08/2020,18:42:37,38,24,4
23/08/2020,18:50:21,45,18,3
23/08/2020,19:01:23,44,21,2
23/08/2020,19:06:24,51,22,1
23/08/2020,19:12:25,39,24,2
23/08/2020,19:20:26,35,24,5
23/08/2020,19:22:27,49,18,5
23/08/2020,19:34:32,47,17,3
23/08/2020,19:38:21,52,15,4
23/08/2020,19:42:37,43,19,0
23/08/2020,19:50:21,50,16,5
23/08/2020,20:01:23,43,19,4
23/08/2020,20:06:24,55,23,2
23/08/2020,20:12:25,37,18,5
23/08/2020,20:20:26,49,15,4
23/08/2020,20:22:27,44,21,4
23/08/2020,20:34:32,47,25,4
23/08/2020,20:38:21,36,22,3
23/08/2020,20:42:37,36,21,1
23/08/2020,20:50:21,46,15,1
23/08/2020,21:01:23,42,17,3
23/08/2020,21:06:24,36,16,2
23/08/2020,21:12:25,45,23,4
23/08/2020,21:20:26,48,22,1
23/08/2020,21:22:27,48,24,5
23/08/2020,21:34:32,38,23,3
23/08/2020,21:38:21,47,23,5
23/08/2020,21:42:37,53,22,5
23/08/2020,21:50:21,46,24,5
23/08/2020,22:01:23,35,15,2
23/08/2020,22:06:24,53,19,5
23/08/2020,22:12:25,36,25,3
23/08/2020,22:20:26,49,16,5
23/08/2020,22:22:27,51,16,3
23/08/2020,22:34:32,50,18,5
23/08/2020,22:38:21,43,24,5
23/08/2020,22:42:37,46,17,2
23/08/2020,22:50:21,40,23,5
23/08/2020,23:01:23,39,25,5
